uf,tipo_area,sexo,idade,cor,pessoas_dom,freq_esc,nivel_instrucao,ocup_forca,trab_procurou,motivo_ntrab,serv_pub,ocup_cond,ocup_desc,ocup_cod,ocup_grupo,ocup_pos,ocup_pos2,carteira,ativ_cod,ativ_grupo,prev,ocup_horas,rendimento,rendimento_total
41,4,masculino,12,4,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
31,4,feminino,24,4,3,2.0,medio,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,2.0,97000.0,11.0,2.0,2.0,250.0,250.0
35,4,masculino,44,1,2,2.0,medio_inc,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,,1113.0,1.0,2.0,4.0,300.0,300.0
35,4,feminino,38,1,5,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,,
41,1,masculino,4,1,6,,,,,,,,,,,,,,,,,,,
24,1,masculino,14,4,10,1.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
29,4,feminino,11,2,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
51,4,feminino,23,4,4,1.0,superior_inc,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,2.0,2.0,56011.0,6.0,2.0,2.0,937.0,937.0
17,1,masculino,26,3,3,2.0,medio,1.0,,,,1.0,tecnico_eng_mecanica,3115.0,3.0,1.0,2.0,2.0,95030.0,10.0,2.0,3.0,1500.0,1500.0
52,4,feminino,64,4,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
35,4,feminino,45,4,2,2.0,medio,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,2.0,97000.0,11.0,2.0,1.0,600.0,600.0
22,4,masculino,20,1,3,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
12,4,masculino,66,4,3,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,,
31,4,feminino,1,4,5,,,,,,,,,,,,,,,,,,,
12,4,masculino,48,1,2,2.0,fundamental,2.0,2.0,6.0,,,,,,,,,,,,,,
35,1,feminino,17,1,3,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
52,3,masculino,40,4,3,2.0,fundamental,1.0,,,,1.0,guarda_seg,5414.0,5.0,1.0,1.0,1.0,78000.0,7.0,1.0,3.0,1800.0,1800.0
35,4,feminino,14,2,6,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,,
23,4,masculino,45,4,3,2.0,fundamental_inc,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,,1102.0,1.0,2.0,2.0,500.0,300.0
26,4,feminino,58,2,2,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
26,4,masculino,47,4,2,2.0,fundamental_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,1.0,1.0,1105.0,1.0,1.0,3.0,937.0,937.0
52,2,feminino,41,4,3,2.0,medio,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,,25001.0,2.0,2.0,3.0,1000.0,1000.0
15,4,masculino,6,1,5,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
51,1,feminino,9,4,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
33,2,feminino,67,1,1,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
43,4,feminino,38,1,5,2.0,fundamental_inc,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,6.0,10.0,,1201.0,1.0,2.0,2.0,,
35,1,masculino,14,1,7,1.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
33,1,feminino,58,4,6,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,,
28,1,masculino,18,1,3,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
51,4,masculino,35,1,3,2.0,medio,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,,1201.0,1.0,1.0,4.0,4000.0,4000.0
52,1,feminino,4,1,3,,,,,,,,,,,,,,,,,,,
23,4,feminino,3,1,5,,,,,,,,,,,,,,,,,,,
28,4,feminino,40,4,4,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
33,2,feminino,32,2,3,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,,
17,4,feminino,35,4,5,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
26,4,masculino,41,4,1,2.0,fundamental_inc,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,,41000.0,3.0,2.0,4.0,900.0,900.0
41,4,masculino,1,1,4,,,,,,,,,,,,,,,,,,,
27,4,masculino,66,4,3,1.0,sem_instrucao,2.0,2.0,6.0,,,,,,,,,,,,,,
27,4,masculino,17,5,3,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
27,4,feminino,62,4,2,2.0,medio,2.0,2.0,4.0,,,,,,,,,,,,,,
43,4,masculino,24,1,3,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
41,4,feminino,10,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
23,4,feminino,15,4,5,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
35,2,masculino,33,1,2,2.0,superior,1.0,,,,1.0,dirig_pesq_desenv,1223.0,1.0,1.0,1.0,1.0,35010.0,2.0,1.0,3.0,9000.0,9000.0
25,4,feminino,5,4,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
33,1,feminino,23,1,4,1.0,superior_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
16,1,feminino,42,4,4,2.0,superior_inc,1.0,,,1.0,1.0,ajud_cozinha,9412.0,9.0,3.0,7.0,,85012.0,9.0,1.0,2.0,1500.0,1500.0
25,4,feminino,3,4,3,,,,,,,,,,,,,,,,,,,
33,1,feminino,7,1,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
13,4,masculino,4,4,3,,,,,,,,,,,,,,,,,,,
42,4,feminino,71,1,4,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,,
13,1,masculino,24,4,4,2.0,superior,1.0,,,1.0,1.0,prof_ensino_superior,2310.0,2.0,3.0,7.0,,85014.0,9.0,1.0,3.0,5000.0,5000.0
35,1,feminino,36,4,6,1.0,superior,1.0,,,,1.0,advogado_jurista,2611.0,2.0,1.0,1.0,1.0,69000.0,7.0,1.0,2.0,3000.0,3000.0
23,4,masculino,35,1,3,2.0,medio,1.0,,,,1.0,comerciante_loja,5221.0,5.0,4.0,8.0,,48030.0,4.0,2.0,4.0,1000.0,1800.0
25,4,masculino,37,4,3,1.0,superior_inc,1.0,,,,1.0,instrutor_ed_fisica,3423.0,3.0,1.0,2.0,2.0,93012.0,10.0,2.0,2.0,937.0,937.0
22,4,feminino,69,1,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
31,1,feminino,55,1,2,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,,
52,4,masculino,18,1,5,1.0,medio_inc,1.0,,,,1.0,mecanico,7231.0,7.0,1.0,1.0,1.0,45020.0,4.0,1.0,3.0,937.0,937.0
33,4,masculino,54,4,1,2.0,fundamental_inc,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,,49040.0,5.0,2.0,3.0,945.0,945.0
41,4,feminino,19,4,3,1.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,,
26,4,masculino,4,4,4,,,,,,,,,,,,,,,,,,,
52,4,masculino,18,1,5,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,,
42,4,feminino,14,1,3,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
31,4,masculino,3,1,2,,,,,,,,,,,,,,,,,,,
35,2,masculino,36,2,4,2.0,fundamental,2.0,2.0,3.0,,,,,,,,,,,,,,
24,4,feminino,37,4,4,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
21,4,feminino,19,4,5,2.0,fundamental_inc,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,2.0,97000.0,11.0,2.0,3.0,100.0,100.0
33,2,feminino,10,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
21,1,masculino,16,1,4,1.0,medio_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
51,4,masculino,44,4,3,2.0,medio_inc,1.0,,,,1.0,mecanico,7231.0,7.0,5.0,9.0,,45020.0,4.0,1.0,3.0,3000.0,3000.0
51,4,masculino,11,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
42,1,masculino,4,1,5,,,,,,,,,,,,,,,,,,,
22,1,feminino,39,4,4,2.0,fundamental,1.0,,,,1.0,alfaiate,7531.0,7.0,1.0,2.0,2.0,14001.0,2.0,1.0,5.0,937.0,1137.0
33,1,masculino,66,4,2,2.0,medio_inc,2.0,2.0,5.0,,,,,,,,,,,,,,
50,4,masculino,21,2,10,2.0,fundamental_inc,1.0,,,,1.0,trab_element_jardinagem,9214.0,9.0,5.0,9.0,,81020.0,7.0,2.0,3.0,400.0,400.0
33,1,masculino,43,1,3,2.0,superior,1.0,,,,1.0,instrutor_ed_fisica,3423.0,3.0,5.0,9.0,,93012.0,10.0,2.0,3.0,5000.0,5000.0
25,4,feminino,50,4,2,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
24,2,masculino,13,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
33,2,masculino,19,2,3,2.0,medio,1.0,,,,1.0,trab_element_constr_edif,9313.0,9.0,5.0,9.0,,41000.0,3.0,2.0,2.0,900.0,900.0
42,2,feminino,15,1,4,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,,
51,2,feminino,8,4,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
43,4,feminino,1,4,4,,,,,,,,,,,,,,,,,,,
33,1,feminino,51,1,2,2.0,superior,2.0,2.0,6.0,,,,,,,,,,,,,,
31,4,feminino,6,2,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
42,4,feminino,2,1,4,,,,,,,,,,,,,,,,,,,
27,1,masculino,32,1,3,2.0,fundamental,1.0,,,,1.0,escriturario_geral,4110.0,4.0,1.0,1.0,1.0,48050.0,4.0,1.0,3.0,937.0,937.0
29,1,masculino,23,2,2,2.0,superior_inc,1.0,,,,1.0,op_ent_dados,4132.0,4.0,1.0,1.0,1.0,73010.0,7.0,1.0,2.0,937.0,937.0
33,4,masculino,17,4,2,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
27,4,masculino,59,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
31,4,feminino,27,4,1,2.0,medio,1.0,,,,1.0,ajud_cozinha,9412.0,9.0,1.0,2.0,2.0,56011.0,6.0,2.0,1.0,200.0,200.0
29,4,masculino,10,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
50,4,feminino,3,1,3,,,,,,,,,,,,,,,,,,,
29,4,feminino,67,4,3,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
26,2,feminino,28,4,3,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,,
31,1,feminino,15,4,3,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,,
33,1,feminino,37,2,4,2.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
33,1,feminino,6,2,6,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
35,2,masculino,48,4,3,2.0,fundamental,1.0,,,,1.0,fisc_cobrad_transp_pub,5112.0,5.0,1.0,1.0,1.0,49030.0,5.0,1.0,3.0,1300.0,1300.0
21,4,masculino,11,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
53,1,feminino,7,4,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
26,2,feminino,31,1,4,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,,
28,1,feminino,2,2,7,,,,,,,,,,,,,,,,,,,
28,1,masculino,27,4,6,2.0,medio,1.0,,,,1.0,padeiro_confeit,7512.0,7.0,1.0,1.0,1.0,48030.0,4.0,1.0,3.0,937.0,937.0
29,4,feminino,18,2,4,1.0,medio,2.0,2.0,2.0,,,,,,,,,,,,,,
35,4,feminino,63,3,5,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,,
42,4,masculino,58,1,2,2.0,fundamental,2.0,2.0,4.0,,,,,,,,,,,,,,
26,4,feminino,71,4,1,2.0,fundamental,2.0,2.0,4.0,,,,,,,,,,,,,,
23,1,feminino,37,4,4,2.0,superior,1.0,,,,1.0,dirig_adm,1219.0,1.0,1.0,1.0,1.0,87000.0,9.0,1.0,3.0,1426.0,1426.0
27,4,feminino,13,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
12,4,feminino,42,4,3,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
31,4,masculino,9,1,9,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
28,1,feminino,8,1,2,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
25,4,feminino,10,1,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
26,4,masculino,41,4,3,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
21,4,masculino,31,1,3,1.0,fundamental_inc,1.0,,,,1.0,trab_florest_element,9215.0,9.0,1.0,2.0,2.0,2000.0,1.0,2.0,4.0,937.0,850.0
23,4,masculino,49,4,4,2.0,medio,1.0,,,,1.0,inst_rep_linha_elet,7413.0,7.0,1.0,1.0,1.0,35010.0,2.0,1.0,3.0,4000.0,4000.0
16,4,masculino,24,4,10,2.0,fundamental,1.0,,,,1.0,agricultor,6111.0,6.0,6.0,10.0,,1109.0,1.0,2.0,3.0,,
33,4,feminino,8,2,2,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
23,4,feminino,67,1,2,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
23,1,masculino,0,4,4,,,,,,,,,,,,,,,,,,,
27,4,feminino,16,4,7,2.0,fundamental,2.0,2.0,6.0,,,,,,,,,,,,,,
41,4,masculino,2,1,4,,,,,,,,,,,,,,,,,,,
23,1,masculino,39,1,3,2.0,superior,1.0,,,,1.0,contador,2411.0,2.0,4.0,8.0,,69000.0,7.0,1.0,3.0,15000.0,15000.0
25,4,masculino,65,4,5,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
42,2,feminino,3,1,3,,,,,,,,,,,,,,,,,,,
31,4,feminino,85,4,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
21,4,feminino,21,4,4,2.0,medio,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,2.0,2.0,48073.0,4.0,2.0,3.0,800.0,800.0
26,4,masculino,48,4,3,2.0,sem_instrucao,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,,1109.0,1.0,2.0,4.0,800.0,800.0
26,4,masculino,62,4,3,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
13,4,feminino,0,4,5,,,,,,,,,,,,,,,,,,,
41,4,masculino,50,4,2,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
23,2,feminino,59,4,3,2.0,fundamental_inc,1.0,,,2.0,1.0,ajud_cozinha,9412.0,9.0,3.0,6.0,2.0,85012.0,9.0,2.0,3.0,937.0,937.0
26,4,masculino,72,4,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
21,4,masculino,13,4,7,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
35,4,feminino,37,1,3,2.0,fundamental,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,2.0,97000.0,11.0,2.0,2.0,600.0,600.0
21,4,feminino,39,4,5,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,,
43,1,masculino,21,1,5,2.0,medio,1.0,,,,1.0,port_zelador,5153.0,5.0,1.0,1.0,1.0,81012.0,7.0,1.0,3.0,1400.0,1400.0
33,4,masculino,18,1,3,1.0,medio_inc,1.0,,,,1.0,cabeleireiro,5141.0,5.0,1.0,2.0,2.0,96020.0,10.0,2.0,2.0,700.0,700.0
33,4,masculino,35,4,6,2.0,fundamental_inc,1.0,,,,1.0,trab_element_constr_edif,9313.0,9.0,1.0,1.0,1.0,41000.0,3.0,1.0,3.0,2000.0,2000.0
23,4,feminino,19,4,4,2.0,medio,1.0,,,,1.0,esp_trat_beleza,5142.0,5.0,1.0,2.0,2.0,96020.0,10.0,2.0,4.0,360.0,360.0
12,4,masculino,38,4,5,2.0,sem_instrucao,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,,2000.0,1.0,2.0,2.0,550.0,550.0
43,4,masculino,51,4,4,2.0,sem_instrucao,1.0,,,1.0,1.0,trab_element_obra_pub,9312.0,9.0,3.0,7.0,,84013.0,8.0,1.0,3.0,2000.0,2000.0
31,4,masculino,11,1,2,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
22,4,feminino,57,4,3,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
28,4,masculino,45,4,8,2.0,medio,1.0,,,,1.0,trab_element_constr_edif,9313.0,9.0,5.0,9.0,,41000.0,3.0,2.0,2.0,100.0,0.0
21,1,feminino,32,4,3,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,,
25,4,feminino,28,4,3,2.0,fundamental_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,6.0,10.0,,1109.0,1.0,2.0,2.0,,
29,4,masculino,26,4,2,1.0,fundamental,1.0,,,,1.0,mecanico,7231.0,7.0,1.0,2.0,2.0,45020.0,4.0,1.0,3.0,800.0,800.0
24,2,masculino,20,4,5,2.0,fundamental_inc,1.0,,,,1.0,lavad_veic,9122.0,9.0,1.0,2.0,2.0,45020.0,4.0,2.0,3.0,600.0,600.0
41,4,feminino,7,1,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
31,4,feminino,14,4,4,1.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
42,4,feminino,45,1,3,2.0,medio,1.0,,,,1.0,prof_idioma,2353.0,2.0,5.0,9.0,,85029.0,9.0,1.0,3.0,3500.0,3500.0
31,4,masculino,32,1,7,2.0,fundamental_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,2.0,2.0,1201.0,1.0,2.0,2.0,400.0,400.0
29,2,feminino,2,4,4,,,,,,,,,,,,,,,,,,,
27,1,masculino,57,4,3,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
42,1,feminino,14,1,4,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,,
32,4,feminino,76,1,1,2.0,medio,2.0,2.0,4.0,,,,,,,,,,,,,,
42,4,masculino,40,1,3,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,,
41,4,masculino,19,1,5,1.0,sem_instrucao,1.0,,,,1.0,mecanico,7231.0,7.0,1.0,2.0,2.0,48079.0,4.0,2.0,3.0,200.0,200.0
22,1,masculino,20,1,4,1.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
32,2,feminino,14,4,4,1.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
33,2,masculino,21,4,3,2.0,medio,1.0,,,,1.0,forças_armadas,210.0,10.0,3.0,7.0,,84014.0,8.0,1.0,3.0,1433.0,1433.0
26,4,feminino,67,1,3,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
21,1,masculino,36,4,3,1.0,superior_inc,1.0,,,,1.0,vendambulante,9520.0,9.0,5.0,9.0,,48100.0,4.0,2.0,2.0,900.0,900.0
35,4,feminino,28,1,4,2.0,medio_inc,1.0,,,,1.0,recep_hotel,4224.0,4.0,1.0,1.0,1.0,55000.0,6.0,1.0,3.0,1000.0,1000.0
31,2,feminino,69,1,2,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,,
13,4,feminino,46,4,7,2.0,fundamental_inc,1.0,,,,1.0,agricultor,6111.0,6.0,6.0,10.0,,1108.0,1.0,2.0,3.0,,
32,4,feminino,0,4,5,,,,,,,,,,,,,,,,,,,
35,2,masculino,66,4,4,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
24,2,masculino,0,1,5,,,,,,,,,,,,,,,,,,,
27,4,masculino,22,4,5,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
29,4,feminino,60,2,2,2.0,medio,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,,48030.0,4.0,2.0,1.0,100.0,100.0
42,4,feminino,47,1,4,2.0,fundamental_inc,1.0,,,,1.0,conserv_fruta_leg,7514.0,7.0,1.0,1.0,1.0,10021.0,2.0,1.0,3.0,1500.0,1500.0
52,1,masculino,20,1,3,1.0,superior_inc,1.0,,,,1.0,escriturario_geral,4110.0,4.0,1.0,1.0,1.0,10099.0,2.0,1.0,2.0,937.0,937.0
42,2,masculino,30,1,3,2.0,medio,1.0,,,1.0,1.0,cond_onibus_bonde,8331.0,8.0,3.0,7.0,,84013.0,8.0,1.0,2.0,1200.0,1200.0
33,1,feminino,31,4,2,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,,
28,1,masculino,41,4,4,2.0,superior,1.0,,,1.0,1.0,outros_profis_direito,2619.0,2.0,3.0,7.0,,69000.0,7.0,1.0,3.0,10000.0,10000.0
29,2,feminino,48,4,4,2.0,sem_instrucao,2.0,2.0,6.0,,,,,,,,,,,,,,
21,4,feminino,40,4,4,1.0,superior,2.0,2.0,1.0,,,,,,,,,,,,,,
23,4,masculino,63,4,3,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,,
35,2,masculino,28,1,4,1.0,superior_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
27,4,feminino,19,4,6,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
29,4,feminino,9,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
25,1,feminino,64,4,2,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
13,1,feminino,26,4,2,2.0,superior,1.0,,,,1.0,psicologo,2634.0,2.0,1.0,1.0,1.0,85012.0,9.0,1.0,3.0,1500.0,1500.0
26,4,feminino,19,4,4,1.0,medio_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
27,1,feminino,32,4,11,2.0,sem_instrucao,2.0,2.0,5.0,,,,,,,,,,,,,,
12,4,masculino,12,4,11,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
35,4,masculino,23,4,2,2.0,medio,1.0,,,,1.0,cond_motocicleta,8321.0,8.0,5.0,9.0,,53002.0,5.0,1.0,1.0,350.0,200.0
52,2,feminino,54,4,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
35,4,masculino,9,1,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
28,4,masculino,25,1,2,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
41,4,masculino,73,4,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
43,1,masculino,31,1,2,2.0,medio,1.0,,,,1.0,tec_op_tec_inf,3511.0,3.0,1.0,1.0,1.0,26020.0,2.0,1.0,3.0,2500.0,2500.0
21,4,feminino,25,4,4,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,,
43,2,feminino,1,1,5,,,,,,,,,,,,,,,,,,,
15,4,masculino,22,4,5,2.0,superior,1.0,,,1.0,1.0,guarda_seg,5414.0,5.0,3.0,7.0,,84013.0,8.0,1.0,3.0,937.0,937.0
23,4,masculino,59,4,3,2.0,sem_instrucao,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,,1109.0,1.0,1.0,2.0,100.0,100.0
27,1,feminino,12,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
52,4,masculino,71,4,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
27,4,feminino,20,1,4,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,,
33,1,masculino,10,1,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
41,4,masculino,37,4,5,2.0,fundamental_inc,1.0,,,,1.0,trab_aquicult,6221.0,6.0,6.0,10.0,,3002.0,1.0,2.0,5.0,,
24,1,feminino,14,4,6,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
50,4,feminino,48,1,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
31,4,masculino,41,4,6,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
33,2,masculino,35,4,2,2.0,medio_inc,1.0,,,,1.0,cond_motocicleta,8321.0,8.0,1.0,1.0,1.0,56011.0,6.0,1.0,3.0,1200.0,1200.0
25,4,feminino,42,1,3,2.0,sem_instrucao,2.0,2.0,1.0,,,,,,,,,,,,,,
22,4,masculino,65,2,1,2.0,sem_instrucao,1.0,,,,1.0,carregador,9333.0,9.0,5.0,9.0,,52010.0,5.0,2.0,4.0,500.0,300.0
42,4,feminino,57,4,3,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
15,1,feminino,36,1,5,1.0,superior,1.0,,,,1.0,agen_imob,3334.0,3.0,5.0,9.0,,68000.0,7.0,2.0,2.0,900.0,900.0
27,2,feminino,23,4,2,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,,
53,1,masculino,19,4,5,2.0,medio,1.0,,,,1.0,balc_aliment,5246.0,5.0,1.0,1.0,1.0,56011.0,6.0,1.0,3.0,937.0,937.0
12,4,feminino,27,2,3,2.0,medio_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
51,4,masculino,29,4,4,2.0,fundamental_inc,1.0,,,,1.0,cozinheiro,5120.0,5.0,1.0,2.0,2.0,56011.0,6.0,1.0,5.0,1500.0,1500.0
12,1,masculino,16,4,3,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,,
13,4,feminino,45,4,2,2.0,sem_instrucao,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,6.0,10.0,,1108.0,1.0,2.0,2.0,,
51,4,feminino,68,4,2,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
42,4,masculino,21,1,3,2.0,superior_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
32,4,masculino,36,1,3,2.0,superior,1.0,,,1.0,1.0,contador,2411.0,2.0,3.0,7.0,,84013.0,8.0,1.0,3.0,4500.0,4500.0
22,4,feminino,69,4,2,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
12,4,masculino,12,4,5,2.0,fundamental_inc,,,,,,,,,,,,,,,,,
28,2,feminino,16,2,5,1.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
21,4,masculino,63,2,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
35,2,feminino,42,1,1,2.0,superior,1.0,,,1.0,1.0,profis_nivmedio_direito,3411.0,3.0,3.0,7.0,,84016.0,8.0,1.0,3.0,8500.0,8500.0
21,4,feminino,66,4,2,2.0,sem_instrucao,2.0,2.0,5.0,,,,,,,,,,,,,,
25,1,feminino,65,1,3,2.0,medio_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
33,4,masculino,50,1,2,2.0,fundamental_inc,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,,41000.0,3.0,2.0,5.0,937.0,937.0
33,2,masculino,55,4,3,2.0,medio,1.0,,,,1.0,superv_secret,3341.0,3.0,1.0,1.0,1.0,22020.0,2.0,1.0,3.0,1200.0,1200.0
